feedforward_error_probability,h,k,H1,V,E1,E_B,E_A,E_A_minus_E_B,E_B_over_E_A,phi,trace_final,initial_energy,post_alice_energy,post_noise_energy,noise_energy_delta,final_global_energy,survival_model,survival_x_column,survival_ratio,survives_positive,survives_half,readout_error_probability,noise_model,noise_strength,noise_qubit
,1.0,0.5,0.9415676430790186,0.4943540475790609,1.4359216906580796,-1.4359216906580796,0.8944271909999154,2.330348881657995,-1.6054092553389463,0.1608752771983211,0.9999999999999996,-9.109263393802676e-17,0.8944271909999154,2.32551069659978,1.4310835055998647,2.330348881657995,bob_depolarizing,noise_strength,-19.785955179205477,False,False,,depolarizing,0.8,1.0
,1.0,0.5,0.9509957334948396,0.5037821379948818,1.4547778714897213,-1.4547778714897213,0.8944271909999154,2.3492050624896366,-1.6264911064067358,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,2.34339924041978,1.4489720494198646,2.349205062489637,bob_depolarizing,noise_strength,-20.04577961894555,False,False,,depolarizing,0.81,1.0
,1.0,0.5,0.9604238239106601,0.5132102284107023,1.4736340523213625,-1.4736340523213625,0.8944271909999154,2.3680612433212778,-1.647572957474525,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.3612877842397775,1.4668605932398622,2.3680612433212778,bob_depolarizing,noise_strength,-20.305604058685617,False,False,,depolarizing,0.8200000000000001,1.0
,1.0,0.5,0.9698519143264808,0.5226383188265229,1.4924902331530037,-1.4924902331530037,0.8944271909999154,2.386917424152919,-1.668654808542314,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.3791763280597755,1.4847491370598602,2.3869174241529194,bob_depolarizing,noise_strength,-20.565428498425685,False,False,,depolarizing,0.8300000000000001,1.0
,1.0,0.5,0.9792800047423009,0.5320664092423434,1.5113464139846444,-1.5113464139846444,0.8944271909999154,2.4057736049845597,-1.6897366596101027,0.1608752771983211,0.9999999999999996,-9.109263393802676e-17,0.8944271909999154,2.397064871879773,1.5026376808798578,2.40577360498456,bob_depolarizing,noise_strength,-20.825252938165747,False,False,,depolarizing,0.84,1.0
,1.0,0.5,0.9887080951581219,0.5414944996581642,1.530202594816286,-1.530202594816286,0.8944271909999154,2.4246297858162014,-1.7108185106778924,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.414953415699772,1.5205262246998568,2.424629785816202,bob_depolarizing,noise_strength,-21.08507737790582,False,False,,depolarizing,0.85,1.0
,1.0,0.5,0.9981361855739423,0.5509225900739847,1.549058775647927,-1.549058775647927,0.8944271909999154,2.4434859666478426,-1.7319003617456812,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,2.4328419595197706,1.5384147685198553,2.4434859666478426,bob_depolarizing,noise_strength,-21.344901817645884,False,False,,depolarizing,0.86,1.0
,1.0,0.5,1.0075642759897632,0.5603506804898054,1.5679149564795685,-1.5679149564795685,0.8944271909999154,2.4623421474794838,-1.7529822128134707,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,2.4507305033397686,1.5563033123398533,2.462342147479484,bob_depolarizing,noise_strength,-21.604726257385956,False,False,,depolarizing,0.87,1.0
,1.0,0.5,1.016992366405584,0.5697787709056261,1.5867711373112101,-1.5867711373112101,0.8944271909999154,2.4811983283111254,-1.7740640638812604,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,2.468619047159767,1.5741918561598518,2.4811983283111263,bob_depolarizing,noise_strength,-21.864550697126028,False,False,,depolarizing,0.88,1.0
,1.0,0.5,1.0264204568214048,0.5792068613214469,1.6056273181428518,-1.6056273181428518,0.8944271909999154,2.500054509142767,-1.7951459149490498,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,2.486507590979766,1.5920803999798507,2.5000545091427675,bob_depolarizing,noise_strength,-22.124375136866103,False,False,,depolarizing,0.89,1.0
,1.0,0.5,1.0358485472372252,0.5886349517372673,1.6244834989744925,-1.6244834989744925,0.8944271909999154,2.518910689974408,-1.8162277660168384,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.504396134799764,1.6099689437998488,2.518910689974408,bob_depolarizing,noise_strength,-22.384199576606164,False,False,,depolarizing,0.9,1.0
,1.0,0.5,1.0452766376530458,0.5980630421530881,1.643339679806134,-1.643339679806134,0.8944271909999154,2.5377668708060495,-1.837309617084628,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,2.522284678619763,1.6278574876198477,2.53776687080605,bob_depolarizing,noise_strength,-22.644024016346233,False,False,,depolarizing,0.91,1.0
,1.0,0.5,1.0547047280688666,0.6074911325689087,1.6621958606377754,-1.6621958606377754,0.8944271909999154,2.5566230516376907,-1.8583914681524172,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,2.540173222439761,1.6457460314398458,2.5566230516376907,bob_depolarizing,noise_strength,-22.903848456086305,False,False,,depolarizing,0.92,1.0
,1.0,0.5,1.0641328184846868,0.6169192229847292,1.6810520414694161,-1.6810520414694161,0.8944271909999154,2.5754792324693314,-1.879473319220206,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,2.5580617662597587,1.6636345752598434,2.5754792324693314,bob_depolarizing,noise_strength,-23.163672895826366,False,False,,depolarizing,0.93,1.0
,1.0,0.5,1.0735609089005078,0.6263473134005499,1.6999082223010578,-1.6999082223010578,0.8944271909999154,2.594335413300973,-1.9005551702879955,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,2.575950310079757,1.6815231190798419,2.594335413300974,bob_depolarizing,noise_strength,-23.42349733556644,False,False,,depolarizing,0.9400000000000001,1.0
,1.0,0.5,1.0829889993163284,0.6357754038163707,1.718764403132699,-1.718764403132699,0.8944271909999154,2.6131915941326143,-1.9216370213557847,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,2.5938388538997557,1.6994116628998404,2.6131915941326147,bob_depolarizing,noise_strength,-23.683321775306506,False,False,,depolarizing,0.9500000000000001,1.0
,1.0,0.5,1.0924170897321483,0.6452034942321909,1.7376205839643393,-1.7376205839643393,0.8944271909999154,2.6320477749642546,-1.9427188724235729,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,2.6117273977197533,1.717300206719838,2.632047774964255,bob_depolarizing,noise_strength,-23.943146215046564,False,False,,depolarizing,0.96,1.0
,1.0,0.5,1.1018451801479694,0.6546315846480117,1.7564767647959811,-1.7564767647959811,0.8944271909999154,2.6509039557958967,-1.9638007234913628,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.629615941539752,1.735188750539837,2.650903955795897,bob_depolarizing,noise_strength,-24.20297065478664,False,False,,depolarizing,0.97,1.0
,1.0,0.5,1.1112732705637898,0.6640596750638323,1.7753329456276221,-1.7753329456276221,0.8944271909999154,2.6697601366275374,-1.9848825745591516,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,2.64750448535975,1.7530772943598345,2.669760136627538,bob_depolarizing,noise_strength,-24.462795094526705,False,False,,depolarizing,0.98,1.0
,1.0,0.5,1.120701360979611,0.673487765479653,1.7941891264592642,-1.7941891264592642,0.8944271909999154,2.6886163174591795,-2.0059644256269418,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,2.6653930291797483,1.770965838179833,2.6886163174591795,bob_depolarizing,noise_strength,-24.722619534266784,False,False,,depolarizing,0.99,1.0
,1.0,0.5,1.130129451395431,0.6829158558954735,1.8130453072909045,-1.8130453072909045,0.8944271909999154,2.70747249829082,-2.0270462766947297,0.1608752771983211,0.9999999999999996,-9.109263393802676e-17,0.8944271909999154,2.6832815729997463,1.788854381999831,2.7074724982908203,bob_depolarizing,noise_strength,-24.98244397400684,False,False,,depolarizing,1.0,1.0
,1.0,0.5,0.18732040981336842,-0.25989318568658965,-0.07257277587322122,0.07257277587322122,0.8944271909999154,0.8218544151266942,0.0811388300841897,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,0.8944271909999154,0.0,0.8218544151266944,bob_amplitude_damping,noise_strength,1.0,True,True,,amplitude_damping,0.0,1.0
,1.0,0.5,0.20458364072550544,-0.25177583057385516,-0.04719218984834972,0.04719218984834972,0.8944271909999154,0.8472350011515657,0.05276247225399276,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,0.9156131491841328,0.021185958184217424,0.8472350011515659,bob_amplitude_damping,noise_strength,0.6502740081320668,True,True,,amplitude_damping,0.01,1.0
,1.0,0.5,0.22184328228554626,-0.243647707404832,-0.021804425119285736,0.021804425119285736,0.8944271909999154,0.8726227658806297,0.024378088388513446,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,0.9368104578962988,0.04238326689638339,0.87262276588063,bob_amplitude_damping,noise_strength,0.300449098948293,True,False,,amplitude_damping,0.02,1.0
,1.0,0.5,0.23909927941213116,-0.23550865093544107,0.0035906284766900887,-0.0035906284766900887,0.8944271909999154,0.8980178194766055,-0.00401444467791278,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,0.9580192913189659,0.06359210031905049,0.8980178194766057,bob_amplitude_damping,noise_strength,-0.049476245513367524,False,False,,amplitude_damping,0.03,1.0
,1.0,0.5,0.25635157560054384,-0.22735849165153338,0.028993083949010456,-0.028993083949010456,0.8944271909999154,0.9234202749489259,-0.03241525329367273,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,0.9792398281357371,0.08481263713582166,0.9234202749489259,bob_amplitude_damping,noise_strength,-0.39950358244059775,False,False,,amplitude_damping,0.04,1.0
,1.0,0.5,0.27360011287067965,-0.21919705561279496,0.05440305725788469,-0.05440305725788469,0.8944271909999154,0.9488302482578002,-0.06082446710622177,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.0004722516958018,0.10604506069588637,0.9488302482578003,bob_amplitude_damping,noise_strength,-0.7496345096806334,False,False,,amplitude_damping,0.05,1.0
,1.0,0.5,0.29084483171254194,-0.21102416428923637,0.07982066742330557,-0.07982066742330557,0.8944271909999154,0.974247858423221,-0.08924221918395717,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.0217167501862923,0.12728955918637685,0.9742478584232213,bob_amplitude_damping,noise_strength,-1.099870667242298,False,False,,amplitude_damping,0.06,1.0
,1.0,0.5,0.3080856710291234,-0.20283963438983482,0.10524603663928855,-0.10524603663928855,0.8944271909999154,0.999673227639204,-0.11766864614394142,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.042973516812911,0.14854632581299565,0.9996732276392042,bob_amplitude_damping,noise_strength,-1.4502137388701362,False,False,,amplitude_damping,0.07,1.0
,1.0,0.5,0.3253225680765139,-0.19464327768286066,0.13067929039365322,-0.13067929039365322,0.8944271909999154,1.0251064813935686,-0.14610388828582202,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.0642427499893223,0.16981555898940692,1.0251064813935689,bob_amplitude_damping,noise_strength,-1.8006654536949143,False,False,,amplitude_damping,0.08,1.0
,1.0,0.5,0.3425554584010726,-0.18643490080739122,0.15612055759368137,-0.15612055759368137,0.8944271909999154,1.0505477485935968,-0.17454808973232136,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.085524653535835,0.19109746253591953,1.050547748593597,bob_amplitude_damping,noise_strength,-2.1512275879650984,False,False,,amplitude_damping,0.09,1.0
,1.0,0.5,0.35978427577348326,-0.17821430507547764,0.18156997069800562,-0.18156997069800562,0.8944271909999154,1.075997161697921,-0.20300139857669286,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.1068194368879365,0.21239224588802108,1.0759971616979211,bob_amplitude_damping,noise_strength,-2.5019019668641818,False,False,,amplitude_damping,0.1,1.0
,1.0,0.5,0.3770089521195029,-0.16998128626439088,0.20702766585511204,-0.20702766585511204,0.8944271909999154,1.1014548568550275,-0.23146396703757144,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.1281273153152844,0.23370012431536902,1.1014548568550278,bob_amplitude_damping,noise_strength,-2.852690466419152,False,False,,amplitude_damping,0.11,1.0
,1.0,0.5,0.39422941744719936,-0.16173563439833433,0.23249378304886503,-0.23249378304886503,0.8944271909999154,1.1269209740487804,-0.2599359516216754,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.1494485101518026,0.2550213191518872,1.1269209740487807,bob_amplitude_damping,noise_strength,-3.2035950155057167,False,False,,amplitude_damping,0.12,1.0
,1.0,0.5,0.41144559977045625,-0.15347713351895936,0.2579684662514969,-0.2579684662514969,0.8944271909999154,1.1523956572514122,-0.2884175132948538,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.1707832490375782,0.27635605803766283,1.1523956572514125,bob_amplitude_damping,noise_strength,-3.5546175979563874,False,False,,amplitude_damping,0.13,1.0
,1.0,0.5,0.4286574250285107,-0.14520556144397723,0.28345186358453345,-0.28345186358453345,0.8944271909999154,1.1778790545844489,-0.3169088176620072,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.192131766173307,0.29770457517339166,1.177879054584449,bob_amplitude_damping,noise_strength,-3.9057602547779204,False,False,,amplitude_damping,0.14,1.0
,1.0,0.5,0.44586481700126734,-0.13692068951310157,0.3089441274881658,-0.3089441274881658,0.8944271909999154,1.2033713184880812,-0.34541003515645025,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.2134943025880947,0.31906711158817924,1.2033713184880812,bob_amplitude_damping,noise_strength,-4.257025086485133,False,False,,amplitude_damping,0.15,1.0
,1.0,0.5,0.4630676972201154,-0.12862228232049966,0.33444541489961577,-0.33444541489961577,0.8944271909999154,1.2288726058995312,-0.37392134123933113,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.234871106421476,0.3404439154215605,1.2288726058995312,bob_amplitude_damping,noise_strength,-4.608414255558653,False,False,,amplitude_damping,0.16,1.0
,1.0,0.5,0.48026598487395317,-0.1203100974328672,0.359955887441086,-0.359955887441086,0.8944271909999154,1.2543830784410015,-0.4024429166097657,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.2562624332205918,0.3618352422206764,1.2543830784410017,bob_amplitude_damping,noise_strength,-4.959929989034729,False,False,,amplitude_damping,0.17,1.0
,1.0,0.5,0.49745959671010254,-0.11198388509216986,0.3854757116179327,-0.3854757116179327,0.8944271909999154,1.2799029026178481,-0.4309749474264017,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.2776685462535267,0.38324135525361125,1.2799029026178486,bob_amplitude_damping,noise_strength,-5.311574581235912,False,False,,amplitude_damping,0.18,1.0
,1.0,0.5,0.5146484469297677,-0.10364338790202007,0.41100505902774764,-0.41100505902774764,0.8944271909999154,1.3054322500276632,-0.4595176255411789,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.2990897168398952,0.40466252583997975,1.3054322500276634,bob_amplitude_damping,noise_strength,-5.663350396652048,False,False,,amplitude_damping,0.19,1.0
,1.0,0.5,0.5318324470776681,-0.09528834049657521,0.4365441065810929,-0.4365441065810929,0.8944271909999154,1.3309712975810082,-0.48807114874611873,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.3205262246998564,0.42609903369994095,1.3309712975810084,bob_amplitude_damping,noise_strength,-6.015259872981849,False,False,,amplitude_damping,0.2,1.0
,1.0,0.5,0.5490115059254419,-0.0869184691907513,0.4620930367346906,-0.4620930367346906,0.8944271909999154,1.356520227734606,-0.5166357210340381,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.34197835832282,0.44755116732290456,1.3565202277346062,bob_amplitude_damping,noise_strength,-6.367305524346069,False,False,,amplitude_damping,0.21,1.0
,1.0,0.5,0.5661855293483884,-0.0785334916104445,0.4876520377379439,-0.4876520377379439,0.8944271909999154,1.3820792287378594,-0.545211552874168,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.363446415357225,0.4690192243573096,1.3820792287378596,bob_amplitude_damping,noise_strength,-6.71948994468439,False,False,,amplitude_damping,0.22,1.0
,1.0,0.5,0.5833544201950726,-0.07013311630135177,0.5132213038937208,-0.5132213038937208,0.8944271909999154,1.4076484948936363,-0.5737988615037188,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.3849307030228823,0.49050351202296694,1.4076484948936365,bob_amplitude_damping,noise_strength,-7.071815811348831,False,False,,amplitude_damping,0.23,1.0
,1.0,0.5,0.6005180781492873,-0.06171704231485014,0.5388010358344372,-0.5388010358344372,0.8944271909999154,1.4332282268343526,-0.6023978712365511,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,1.4064315385474944,0.512004347547579,1.4332282268343526,bob_amplitude_damping,noise_strength,-7.424285888907971,False,False,,amplitude_damping,0.24,1.0
,1.0,0.5,0.6176763995838104,-0.053284958769273645,0.5643914408145367,-0.5643914408145367,0.8944271909999154,1.4588186318144523,-0.631008813790177,0.1608752771983211,0.9999999999999996,-9.109263393802676e-17,0.8944271909999154,1.4279492496291104,0.533522058629195,1.4588186318144523,bob_amplitude_damping,noise_strength,-7.77690303317711,False,False,,amplitude_damping,0.25,1.0
,1.0,0.5,0.6348292774053597,-0.0448365443847755,0.5899927330205842,-0.5899927330205842,0.8944271909999154,1.4844199240204996,-0.6596319286324559,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.4494841749264247,0.5550569839265093,1.4844199240204996,bob_amplitude_damping,noise_strength,-8.129670195491128,False,False,,amplitude_damping,0.26,1.0
,1.0,0.5,0.6519766008900846,-0.03637146698980495,0.6156051339002796,-0.6156051339002796,0.8944271909999154,1.510032324900195,-0.6882674633494431,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.4710366645789947,0.5766094735790793,1.5100323249001952,bob_amplitude_damping,noise_strength,-8.48259042723806,False,False,,amplitude_damping,0.27,1.0
,1.0,0.5,0.6691182555088826,-0.02788938299705314,0.6412288725118295,-0.6412288725118295,0.8944271909999154,1.5356560635117449,-0.7169156740359989,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.4926070807596443,0.5981798897597289,1.5356560635117449,bob_amplitude_damping,noise_strength,-8.835666884673179,False,False,,amplitude_damping,0.28,1.0
,1.0,0.5,0.686254122741756,-0.019389936846528254,0.6668641858952278,-0.6668641858952278,0.8944271909999154,1.5612913768951433,-0.7455768257108932,0.1608752771983211,0.9999999999999996,-9.109263393802676e-17,0.8944271909999154,1.5141957982615133,0.6197686072615979,1.561291376895143,bob_amplitude_damping,noise_strength,-9.188902834034979,False,False,,amplitude_damping,0.29,1.0
,1.0,0.5,0.7033840798803623,-0.010872760413200969,0.6925113194671614,-0.6925113194671614,0.8944271909999154,1.5869385104670768,-0.7742511927583235,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.5358032051224542,0.6413760141225388,1.586938510467077,bob_amplitude_damping,noise_strength,-9.542301656986673,False,False,,amplitude_damping,0.3,1.0
,1.0,0.5,0.720507999817821,-0.002337472376431428,0.7181705274413895,-0.7181705274413895,0.8944271909999154,1.612597718441305,-0.802939059397913,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.5574297032897129,0.6630025122897975,1.6125977184413052,bob_amplitude_damping,noise_strength,-9.895866856408738,False,False,,amplitude_damping,0.31,1.0
,1.0,0.5,0.7376257508247634,0.006216322451887045,0.7438420732766505,-0.7438420732766505,0.8944271909999154,1.638269264276566,-0.8316407201854856,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.5790757093281307,0.6846485183282153,1.6382692642765662,bob_amplitude_damping,noise_strength,-10.249602062570716,False,False,,amplitude_damping,0.32,1.0
,1.0,0.5,0.7547371963105034,0.014789033843812839,0.7695262301543162,-0.7695262301543162,0.8944271909999154,1.6639534211542317,-0.8603564805471002,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.6007416551753828,0.7063144641754674,1.663953421154232,bob_amplitude_damping,noise_strength,-10.603511039712968,False,False,,amplitude_damping,0.33,1.0
,1.0,0.5,0.7718421945681053,0.023381086920152484,0.7952232814882578,-0.7952232814882578,0.8944271909999154,1.6896504724881733,-0.8890866573490978,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.6224279889481459,0.7280007979482305,1.6896504724881733,bob_amplitude_damping,noise_strength,-10.957597693072243,False,False,,amplitude_damping,0.34,1.0
,1.0,0.5,0.7889405985020023,0.031992922967607355,0.8209335214696096,-0.8209335214696096,0.8944271909999154,1.7153607124695252,-0.9178315795071655,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,1.6441351758034448,0.7497079848035294,1.7153607124695252,bob_amplitude_damping,noise_strength,-11.311866076388123,False,False,,amplitude_damping,0.35000000000000003,1.0
,1.0,0.5,0.8060322553366797,0.040625000312720455,0.8466572556494001,-0.8466572556494001,0.8944271909999154,1.7410844466493156,-0.9465915886377387,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.6658636988598765,0.7714365078599611,1.7410844466493158,bob_amplitude_damping,noise_strength,-11.666320399931262,False,False,,amplitude_damping,0.36,1.0
,1.0,0.5,0.8231170063047941,0.049277795257523155,0.8723948015623173,-0.8723948015623173,0.8944271909999154,1.7668219925622326,-0.9753670397553911,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.6876140601838652,0.7931868691839498,1.766821992562233,bob_amplitude_damping,noise_strength,-12.020965039098416,False,False,,amplitude_damping,0.37,1.0
,1.0,0.5,0.8401946863129202,0.057951803082291184,0.8981464893952114,-0.8981464893952114,0.8944271909999154,1.7925736803951269,-1.0041583020202438,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.7093867818466613,0.8149595908467459,1.7925736803951269,bob_amplitude_damping,noise_strength,-12.375804543623916,False,False,,amplitude_damping,0.38,1.0
,1.0,0.5,0.857265123582936,0.06664753912138921,0.9239126627043253,-0.9239126627043253,0.8944271909999154,1.8183398537042406,-1.0329657595398536,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.731182407058381,0.8367552160584656,1.818339853704241,bob_amplitude_damping,noise_strength,-12.730843647462597,False,False,,amplitude_damping,0.39,1.0
,1.0,0.5,0.8743281392668404,0.07536553991882194,0.9496936791856623,-0.9496936791856623,0.8944271909999154,1.8441208701855776,-1.0617898122305096,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.7530015013860645,0.8585743103861491,1.844120870185578,bob_amplitude_damping,noise_strength,-13.08608727940489,False,False,,amplitude_damping,0.4,1.0
,1.0,0.5,0.891383547032553,0.08410636447082984,0.9754899115033828,-0.9754899115033828,0.8944271909999154,1.8699171025032983,-1.0906308767434096,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.774844654063486,0.8804174630635705,1.8699171025032983,bob_amplitude_damping,noise_strength,-13.441540574491526,False,False,,amplitude_damping,0.41000000000000003,1.0
,1.0,0.5,0.9084311526179843,0.09287059556368041,1.0013017481816648,-1.0013017481816648,0.8944271909999154,1.8957289391815801,-1.1194893874617902,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.7967124794013096,0.9022852884013942,1.8957289391815804,bob_amplitude_damping,noise_strength,-13.79720888630274,False,False,,amplitude_damping,0.42,1.0
,1.0,0.5,0.9254707533503513,0.10165884121572594,1.0271295945660772,-1.0271295945660772,0.8944271909999154,1.9215567855659925,-1.1483657975757742,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.8186056183071546,0.9241784273072392,1.921556785565993,bob_amplitude_damping,noise_strength,-14.153097800205268,False,False,,amplitude_damping,0.43,1.0
,1.0,0.5,0.9425021376273652,0.11047173623382896,1.0529738738611942,-1.0529738738611942,0.8944271909999154,1.9474010648611095,-1.1772605802424603,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.8405247399262057,0.9460975489262903,1.9474010648611098,bob_amplitude_damping,noise_strength,-14.509213147649946,False,False,,amplitude_damping,0.44,1.0
,1.0,0.5,0.9595250843565406,0.11930994389544894,1.0788350282519896,-1.0788350282519896,0.8944271909999154,1.9732622192519051,-1.206174229839678,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.8624705434142959,0.9680433524143804,1.9732622192519051,bob_amplitude_damping,noise_strength,-14.86556102162369,False,False,,amplitude_damping,0.45,1.0
,1.0,0.5,0.9765393623484019,0.1281741577690111,1.104713520117413,-1.104713520117413,0.8944271909999154,1.9991407111173283,-1.235107263322809,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.884443759856735,0.9900165688568195,1.9991407111173285,bob_amplitude_damping,noise_strength,-15.222147793371693,False,False,,amplitude_damping,0.46,1.0
,1.0,0.5,0.9935447296588829,0.1370651036867136,1.1306098333455965,-1.1306098333455965,0.8944271909999154,2.025037024345512,-1.2640602216952317,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.9064451543478396,1.0120179633479243,2.0250370243455125,bob_amplitude_damping,noise_strength,-15.578980130520025,False,False,,amplitude_damping,0.47000000000000003,1.0
,1.0,0.5,1.010540932875612,0.14598354188567098,1.156524474761283,-1.156524474761283,0.8944271909999154,2.0509516657611986,-1.293033671604235,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.928475528247891,1.0340483372479756,2.0509516657611986,bob_amplitude_damping,noise_strength,-15.936065016744541,False,False,,amplitude_damping,0.48,1.0
,1.0,0.5,1.0275277063421213,0.15493026933529036,1.1824579756774116,-1.1824579756774116,0.8944271909999154,2.076885166677327,-1.3220282070757434,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.9505357216364054,1.05610853063649,2.076885166677327,bob_amplitude_damping,noise_strength,-16.29340977315061,False,False,,amplitude_damping,0.49,1.0
,1.0,0.5,1.0445047713132443,0.1639061222710673,1.2084108935843116,-1.2084108935843116,0.8944271909999154,2.102838084584227,-1.3510444514028934,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.9726266159829935,1.0781994249830782,2.102838084584227,bob_amplitude_damping,noise_strength,-16.65102208154898,False,False,,amplitude_damping,0.5,1.0
,1.0,0.5,1.0614718350341046,0.17291197895763188,1.2343838139917365,-1.2343838139917365,0.8944271909999154,2.1288110049916518,-1.38008305920549,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.9947491370598598,1.1003219460599443,2.1288110049916518,bob_amplitude_damping,noise_strength,-17.008910009837646,False,False,,amplitude_damping,0.51,1.0
,1.0,0.5,1.0784285897340589,0.18194876270691507,1.2603773524409738,-1.2603773524409738,0.8944271909999154,2.154804543440889,-1.4091447186796147,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.016904258123236,1.1224770671233206,2.154804543440889,bob_amplitude_damping,noise_strength,-17.367082039727283,False,False,,amplitude_damping,0.52,1.0
,1.0,0.5,1.0953747115258017,0.19101744518083127,1.286392156706633,-1.286392156706633,0.8944271909999154,2.1808193477065485,-1.4382301540592974,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,2.039093003394711,1.1446658123947957,2.180819347706549,bob_amplitude_damping,noise_strength,-17.725547097080263,False,False,,amplitude_damping,0.53,1.0
